ID,Country,Province,District,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Total,Serbs,Montenegrins,Croats,Bosniaks,Albanians,Bulgarians,Macedonians,Turks,Roma,Others,Unstated,Unknown,Hungarians,Slovaks,Aromanians,Muslims,Yugoslavs,Greeks,Romanians,Gorans,Egyptians,Ashkali,Italians,Russians,Ruthenians,Bunjevacis,Slovenians,Czechs,Ukrainians,Germans,Poles,Jews,Austrians,Vlachs,Armenian,English,French,Spanish,Swedish,Finnish,Portugese,Dutch,Danish,Nigerian,Sri Lankan,Indian,Pakistan,Bangladeshi,Chinese,Filippino,Vietnamese,Iran,Syrians,Turkmenistan,Azerbaijan,Maronite Arabs,Sunni Arabs,Shia Arabs,Orthodox Arabs,Copt Arabs,Catholic Arabs
AL58,Albania,null,Tropojë,Albanians,Others,Aromanians,Roma,.,.,.,.,.,.,20975,0,0,0,0,19426,0,0,0,1,1545,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL59,Albania,null,Vau i Dejës,Albanians,Others,Montenegrins,Montenegrins,.,.,.,.,.,.,30438,0,1,0,0,27906,0,0,0,0,2530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL60,Albania,null,Vlorë,Albanians,Others,Greeks,Aromanians,Roma,Egyptians,Macedonians,.,.,.,104827,0,0,0,0,80472,0,8,0,213,22675,0,0,0,0,348,0,0,1102,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL61,Albania,null,Vorë,Albanians,Others,Macedonians,Macedonians,.,.,.,.,.,.,25511,0,0,0,0,24291,0,1,0,0,1218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG001,Bulgaria,Burgas,Ajtos,Bulgarians,Turks,Unknown,Roma,Unstated,Others,.,.,.,.,25481,0,0,0,0,0,11531,0,8753,1929,219,434,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG002,Bulgaria,Burgas,Burgas,Bulgarians,Unknown,Turks,Others,Unstated,Roma,.,.,.,.,196582,0,0,0,0,0,172362,0,5286,1300,2858,2343,12433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG003,Bulgaria,Burgas,Sredec,Bulgarians,Roma,Unknown,Others,Turks,Unstated,.,.,.,.,13145,0,0,0,0,0,9603,0,105,2316,172,54,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG004,Bulgaria,Burgas,Stone,Bulgarians,Unknown,Roma,Turks,Others,Unstated,.,.,.,.,9545,0,0,0,0,0,7453,0,349,515,170,169,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG005,Bulgaria,Burgas,Karnobat,Bulgarians,Turks,Unknown,Roma,Others,Unstated,.,.,.,.,20840,0,0,0,0,0,15866,0,1822,1235,353,249,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG006,Bulgaria,Burgas,Malko Tarnovo,Bulgarians,Roma,Unknown,Turks,Others,Unstated,.,.,.,.,2628,0,0,0,0,0,1957,0,26,441,19,15,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG007,Bulgaria,Burgas,Carevo,Bulgarians,Roma,Unknown,Others,Unstated,Turks,.,.,.,.,8329,0,0,0,0,0,6570,0,21,1122,77,50,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG008,Bulgaria,Burgas,Nesebar,Bulgarians,Unknown,Others,Turks,Roma,Unstated,.,.,.,.,23760,0,0,0,0,0,18375,0,848,551,1137,548,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG009,Bulgaria,Burgas,Pomorie,Bulgarians,Turks,Unknown,Roma,Unstated,Others,.,.,.,.,25406,0,0,0,0,0,17080,0,4167,879,548,621,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG010,Bulgaria,Burgas,Rouen,Turks,Roma,Bulgarians,Unknown,Unstated,Others,.,.,.,.,26385,0,0,0,0,0,1157,0,21588,2169,48,312,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG011,Bulgaria,Burgas,Sozopol,Bulgarians,Roma,Unstated,Unknown,Turks,Others,.,.,.,.,11984,0,0,0,0,0,9001,0,367,974,161,788,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG012,Bulgaria,Burgas,Sungurlare,Bulgarians,Turks,Roma,Unknown,Unstated,Others,.,.,.,.,10583,0,0,0,0,0,4858,0,3903,919,153,185,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG013,Bulgaria,Burgas,Primorsko,Bulgarians,Roma,Unknown,Others,Turks,Unstated,.,.,.,.,5618,0,0,0,0,0,4575,0,51,543,77,37,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG014,Bulgaria,Blagoevgrad,Bansko,Bulgarians,Roma,Unknown,Others,Unstated,Turks,.,.,.,.,12722,0,0,0,0,0,11380,0,42,593,181,118,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG015,Bulgaria,Blagoevgrad,Belica,Bulgarians,Others,Turks,Roma,Unstated,Unknown,.,.,.,.,9206,0,0,0,0,0,3270,0,1978,745,2612,373,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG016,Bulgaria,Blagoevgrad,Blagoevgrad,Bulgarians,Unknown,Roma,Others,Unstated,Turks,.,.,.,.,69078,0,0,0,0,0,62219,0,73,1656,740,433,3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG017,Bulgaria,Blagoevgrad,Goce Delčev,Bulgarians,Turks,Others,Unknown,Unstated,Roma,.,.,.,.,29383,0,0,0,0,0,20578,0,5305,185,1650,478,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG018,Bulgaria,Blagoevgrad,Garmen,Bulgarians,Turks,Others,Roma,Unknown,Unstated,.,.,.,.,14861,0,0,0,0,0,7708,0,2593,1828,2137,259,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG019,Bulgaria,Blagoevgrad,Kresna,Bulgarians,Unknown,Roma,Others,Unstated,Turks,.,.,.,.,4546,0,0,0,0,0,4346,0,4,50,23,14,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG020,Bulgaria,Blagoevgrad,Petrič,Bulgarians,Unknown,Roma,Unstated,Turks,Others,.,.,.,.,47939,0,0,0,0,0,40786,0,223,2891,152,292,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG021,Bulgaria,Blagoevgrad,Reason,Bulgarians,Roma,Unknown,Unstated,Others,Turks,.,.,.,.,18910,0,0,0,0,0,17277,0,23,743,67,95,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG022,Bulgaria,Blagoevgrad,Sandanski,Bulgarians,Unknown,Roma,Unstated,Others,Turks,.,.,.,.,35885,0,0,0,0,0,31939,0,79,1219,269,403,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG023,Bulgaria,Blagoevgrad,Satovča,Bulgarians,Others,Turks,Unstated,Unknown,Roma,.,.,.,.,13422,0,0,0,0,0,7995,0,1057,230,2808,1000,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG024,Bulgaria,Blagoevgrad,Simitli,Bulgarians,Roma,Unknown,Unstated,Others,Turks,.,.,.,.,13200,0,0,0,0,0,11920,0,10,809,24,25,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG025,Bulgaria,Blagoevgrad,Strumjani,Bulgarians,Roma,Unknown,Unstated,Others,Turks,.,.,.,.,4634,0,0,0,0,0,3345,0,5,918,25,75,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG026,Bulgaria,Blagoevgrad,Hadžidimovo,Bulgarians,Turks,Others,Unknown,Roma,Unstated,.,.,.,.,8860,0,0,0,0,0,7236,0,804,152,409,72,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG027,Bulgaria,Blagoevgrad,Jakoruda,Bulgarians,Turks,Roma,Unknown,Unstated,Others,.,.,.,.,9581,0,0,0,0,0,6952,0,1832,299,100,131,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR001,Croatia,Vukovarsko-srijemska,Andrijaševci,Croats,Serbs,Unknown,Ruthenians,Montenegrins,Montenegrins,Montenegrins,Montenegrins,.,.,3441,5,1,3426,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR002,Croatia,Osječko-baranjska,Antunovac,Croats,Serbs,Hungarians,Germans,Others,Others,Bosniaks,Bosniaks,Bosniaks,.,3411,49,0,3315,1,0,0,1,0,0,4,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR003,Croatia,Vukovarsko-srijemska,Babina Greda,Croats,Serbs,Bosniaks,Macedonians,Macedonians,Macedonians,Macedonians,Macedonians,Macedonians,.,2762,5,0,2748,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR004,Croatia,Primorsko-goranska,Bakar,Croats,Serbs,Others,Bosniaks,Unstated,Albanians,Unknown,Slovenians,Italians,Montenegrins,7573,167,15,6978,92,29,0,12,8,0,101,78,28,4,4,0,0,0,0,1,0,0,0,16,3,0,0,19,4,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR005,Croatia,Istarska,Bale − Valle,Croats,Italians,Others,Unstated,Serbs,Macedonians,Bosniaks,Bosniaks,Albanians,Albanians,1170,16,1,782,10,3,0,12,0,0,68,20,10,1,0,0,0,0,0,0,0,0,0,240,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR006,Croatia,Istarska,Barban,Croats,Others,Unknown,Italians,Unstated,Roma,Serbs,Germans,Bosniaks,Slovenians,2491,8,2,2178,6,1,0,0,0,9,212,12,27,2,0,0,0,0,0,0,0,0,0,17,3,0,0,4,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR007,Croatia,Karlovačka,Barilović,Croats,Serbs,Unstated,Unknown,Others,Albanians,Albanians,Albanians,.,.,2673,186,0,2455,0,1,0,1,0,0,4,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR008,Croatia,Primorsko-goranska,Baška,Croats,Albanians,Serbs,Bosniaks,Others,Turks,Unknown,Italians,Italians,Hungarians,1656,24,1,1505,17,41,0,3,10,0,16,4,9,5,2,0,0,0,0,0,0,0,0,6,0,1,0,6,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR009,Croatia,Splitsko-dalmatinska,Baška Voda,Croats,Others,Serbs,Albanians,Unstated,Czechs,Unknown,Unknown,Macedonians,Macedonians,2590,16,1,2506,0,12,0,2,0,0,24,6,3,2,1,0,0,0,0,0,0,0,0,3,1,0,0,2,5,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR010,Croatia,Brodsko-posavska,Bebrina,Croats,Ukrainians,Serbs,Unstated,Others,Others,Others,Others,Bosniaks,Bosniaks,2817,17,0,2758,1,0,0,1,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR011,Croatia,Krapinsko-zagorska,Bedekovčina,Croats,Unknown,Albanians,Others,Serbs,Bosniaks,Unstated,Czechs,Czechs,Russians,7340,7,0,7243,6,17,0,1,0,0,15,5,37,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR012,Croatia,Varaždinska,Bednja,Croats,Slovenians,Others,Serbs,Unknown,Albanians,Albanians,Albanians,.,.,3389,3,0,3362,0,1,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR013,Croatia,Osječko-baranjska,Beli Manastir,Croats,Serbs,Hungarians,Roma,Unstated,Unknown,Germans,Montenegrins,Others,Albanians,7973,1605,43,4957,12,33,1,22,1,305,38,105,85,637,17,0,0,0,0,0,0,0,0,0,5,2,0,32,2,5,61,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR014,Croatia,Međimurska,Belica,Croats,Roma,Others,Unknown,Bosniaks,Bosniaks,Russians,Russians,Serbs,Serbs,2822,1,0,2779,4,0,0,0,0,13,8,0,7,1,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR015,Croatia,Osječko-baranjska,Belišće,Croats,Roma,Serbs,Unstated,Others,Unknown,Albanians,Albanians,Macedonians,Montenegrins,8884,101,7,8435,2,11,3,9,0,220,19,20,17,11,6,0,0,0,0,3,0,0,0,0,0,3,0,2,0,3,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR016,Croatia,Zadarska,Benkovac,Croats,Serbs,Unknown,Others,Unstated,Albanians,Bosniaks,Germans,Czechs,Czechs,9680,1315,0,8175,8,15,0,0,0,0,25,18,103,1,2,0,0,0,0,1,0,0,0,1,2,0,0,2,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR017,Croatia,Bjelovarsko-bilogorska,Berek,Croats,Serbs,Hungarians,Unstated,Montenegrins,Montenegrins,Montenegrins,Montenegrins,Montenegrins,.,1106,61,1,1032,0,0,0,1,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR018,Croatia,Varaždinska,Beretinec,Croats,Unknown,Others,Others,Slovenians,Serbs,Serbs,Serbs,Serbs,.,2049,1,0,2027,0,1,0,0,0,0,3,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR019,Croatia,Zadarska,Bibinje,Croats,Unknown,Albanians,Albanians,Bosniaks,Bosniaks,Italians,Czechs,Slovaks,Serbs,3962,2,2,3872,7,10,0,2,1,0,10,2,28,0,4,0,0,0,0,0,0,0,0,6,0,0,0,2,5,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR020,Croatia,Osječko-baranjska,Bilje,Croats,Hungarians,Serbs,Unstated,Germans,Others,Roma,Unknown,Albanians,Albanians,4772,133,4,3256,3,7,0,6,0,10,22,34,8,1238,7,0,0,0,0,0,0,0,0,2,1,0,0,4,1,1,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR021,Croatia,Zadarska,Biograd na Moru,Croats,Albanians,Serbs,Others,Unknown,Unstated,Bosniaks,Slovenians,Italians,Italians,5601,57,1,5352,14,58,1,2,0,0,38,23,26,3,1,0,0,0,0,0,0,0,0,4,0,0,0,11,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR022,Croatia,Osječko-baranjska,Bizovac,Croats,Serbs,Others,Roma,Hungarians,Bosniaks,Unknown,Unknown,Slovaks,Slovaks,3733,33,0,3641,5,1,0,0,0,12,13,2,4,8,3,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR023,Croatia,Bjelovarsko-bilogorska,Bjelovar,Croats,Serbs,Unstated,Unknown,Roma,Albanians,Czechs,Others,Hungarians,Slovenians,36316,1258,31,33794,23,170,1,21,0,206,80,215,209,77,8,0,0,0,0,1,0,0,0,1,2,1,0,35,153,4,14,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR024,Croatia,Dubrovačko-neretvanska,Blato,Croats,Serbs,Others,Others,Slovenians,Unstated,Montenegrins,Macedonians,Macedonians,Macedonians,3330,14,4,3263,1,0,0,2,0,0,12,6,12,1,0,0,0,0,0,0,0,0,0,2,2,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR025,Croatia,Vukovarsko-srijemska,Bogdanovci,Croats,Ruthenians,Serbs,Ukrainians,Albanians,Hungarians,Unstated,Others,Others,Slovaks,1545,121,0,934,0,35,0,0,0,0,3,9,3,13,2,0,0,0,0,0,0,0,0,0,0,301,0,1,0,120,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR026,Croatia,Splitsko-dalmatinska,Bol,Croats,Unknown,Albanians,Serbs,Germans,Others,Bosniaks,Bosniaks,Bulgarians,Bulgarians,1678,9,1,1549,3,16,2,1,0,0,4,3,78,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR027,Croatia,Vukovarsko-srijemska,Borovo,Serbs,Croats,Unknown,Slovaks,Hungarians,Unstated,Albanians,Others,Others,Ruthenians,3555,3224,3,209,2,9,0,0,0,1,8,17,20,18,19,0,0,0,0,0,0,0,0,0,2,6,0,1,3,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR028,Croatia,Karlovačka,Bosiljevo,Croats,Slovenians,Roma,Unstated,Serbs,Serbs,Serbs,Czechs,.,.,1040,3,0,989,3,0,0,0,0,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR029,Croatia,Vukovarsko-srijemska,Bošnjaci,Croats,Albanians,Serbs,Bosniaks,Bosniaks,Others,Others,Others,Others,.,2868,5,0,2841,2,14,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR030,Croatia,Zagrebačka,Brckovljani,Croats,Unknown,Serbs,Others,Unstated,Italians,Albanians,Albanians,Bosniaks,Bosniaks,5876,25,0,5417,4,6,0,3,0,6,14,11,368,1,1,0,0,0,0,0,0,0,0,7,3,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR031,Croatia,Zagrebačka,Brdovec,Croats,Others,Bosniaks,Unknown,Albanians,Slovenians,Unstated,Serbs,Germans,Macedonians,10737,40,3,10346,59,46,0,7,0,1,61,41,54,5,4,0,0,0,0,0,0,0,0,4,2,1,0,44,5,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR032,Croatia,Požeško-slavonska,Brestovac,Croats,Serbs,Unknown,Others,Bosniaks,Bosniaks,Bosniaks,Montenegrins,Montenegrins,Montenegrins,2980,169,1,2700,2,0,0,1,0,0,13,2,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR033,Croatia,Varaždinska,Breznica,Croats,Others,Macedonians,Serbs,Albanians,Albanians,Albanians,Albanians,Albanians,Albanians,1970,2,0,1954,0,1,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR034,Croatia,Ličko-senjska,Brinje,Croats,Serbs,Others,Roma,Unknown,Bosniaks,Bosniaks,Bosniaks,Bosniaks,Bosniaks,2563,88,0,2416,1,0,0,1,0,13,34,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR035,Croatia,Primorsko-goranska,Brod Moravice,Croats,Serbs,Slovenians,Russians,Unknown,Unknown,Unknown,.,.,.,663,8,0,644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR036,Croatia,Brodsko-posavska,Brodski Stupnik,Croats,Serbs,Unknown,Ukrainians,Others,Unstated,Slovaks,Slovaks,Slovaks,.,2357,24,0,2292,0,0,0,0,0,0,9,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR037,Croatia,Istarska,Brtonigla − Verteneglio,Croats,Italians,Others,Slovenians,Bosniaks,Unknown,Unstated,Serbs,Albanians,Albanians,1523,13,1,820,27,5,0,1,0,0,98,16,17,1,2,0,0,0,0,1,0,0,0,484,0,0,0,30,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR038,Croatia,Krapinsko-zagorska,Budinščina,Croats,Others,Roma,Unknown,Serbs,Serbs,.,.,.,.,2182,1,0,2164,0,0,0,0,0,5,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR039,Croatia,Istarska,Buje – Buie,Croats,Italians,Slovenians,Others,Unstated,Serbs,Bosniaks,Unknown,Albanians,Montenegrins,4441,124,19,2451,80,32,0,1,14,1,194,146,43,8,0,0,0,0,0,1,0,0,0,1059,5,0,0,253,1,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
