ID,Old ID1,Old ID,Country,Province,District
IN0407,5646,5646,Andhra Pradesh,Prakasam,Santhanuthala Padu
IN0408,5657,5657,Andhra Pradesh,Prakasam,Singarayakonda
IN0409,5649,5649,Andhra Pradesh,Prakasam,Tangutur
IN0410,5626,5626,Andhra Pradesh,Prakasam,Tarlupadu
IN0411,5629,5629,Andhra Pradesh,Prakasam,Thallur
IN0412,5607,5607,Andhra Pradesh,Prakasam,Tripuranthakam
IN0413,5660,5660,Andhra Pradesh,Prakasam,Ulavapadu
IN0414,5643,5643,Andhra Pradesh,Prakasam,Veligandla
IN0415,5632,5632,Andhra Pradesh,Prakasam,Vetapalem
IN0416,5655,5655,Andhra Pradesh,Prakasam,Voletivaripalem
IN0417,5615,5615,Andhra Pradesh,Prakasam,Yeddana Pudi
IN0418,5605,5605,Andhra Pradesh,Prakasam,Yerragondapalem
IN0419,5650,5650,Andhra Pradesh,Prakasam,Zarugumilli
IN0420,5675,5675,Andhra Pradesh,Sri Potti Sriramulu Nellore,Allur
IN0421,5681,5681,Andhra Pradesh,Sri Potti Sriramulu Nellore,Ananthasagaram
IN0422,5673,5673,Andhra Pradesh,Sri Potti Sriramulu Nellore,Anumasamudrampeta
IN0423,5672,5672,Andhra Pradesh,Sri Potti Sriramulu Nellore,Atmakur
IN0424,5696,5696,Andhra Pradesh,Sri Potti Sriramulu Nellore,Balayapalle
IN0425,5667,5667,Andhra Pradesh,Sri Potti Sriramulu Nellore,Bogole
IN0426,5678,5678,Andhra Pradesh,Sri Potti Sriramulu Nellore,Buchireddipalem
IN0427,5680,5680,Andhra Pradesh,Sri Potti Sriramulu Nellore,Chejerla
IN0428,5698,5698,Andhra Pradesh,Sri Potti Sriramulu Nellore,Chillakur
IN0429,5701,5701,Andhra Pradesh,Sri Potti Sriramulu Nellore,Chittamur
IN0430,5674,5674,Andhra Pradesh,Sri Potti Sriramulu Nellore,Dagadarthi
IN0431,5694,5694,Andhra Pradesh,Sri Potti Sriramulu Nellore,Dakkili
IN0432,5704,5704,Andhra Pradesh,Sri Potti Sriramulu Nellore,Doravarisatram
IN0433,5670,5670,Andhra Pradesh,Sri Potti Sriramulu Nellore,Duttalur
IN0434,5692,5692,Andhra Pradesh,Sri Potti Sriramulu Nellore,Gudur
IN0435,5687,5687,Andhra Pradesh,Sri Potti Sriramulu Nellore,Indukurpet
IN0436,5665,5665,Andhra Pradesh,Sri Potti Sriramulu Nellore,Jaladanki
IN0437,5668,5668,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaligiri
IN0438,5682,5682,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaluvoya
IN0439,5666,5666,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali
IN0440,5677,5677,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur
IN0441,5664,5664,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram
IN0442,5699,5699,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kota
IN0443,5686,5686,Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur
IN0444,5691,5691,Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu
IN0445,5671,5671,Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu
IN0446,5689,5689,Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur
IN0447,5702,5702,Andhra Pradesh,Sri Potti Sriramulu Nellore,Naidupet
IN0448,5685,5685,Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore
IN0449,5697,5697,Andhra Pradesh,Sri Potti Sriramulu Nellore,Ojili
IN0450,5703,5703,Andhra Pradesh,Sri Potti Sriramulu Nellore,Pellakur
IN0451,5684,5684,Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur
IN0452,5683,5683,Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur
IN0453,5679,5679,Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam
IN0454,5661,5661,Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram
IN0455,5705,5705,Andhra Pradesh,Sri Potti Sriramulu Nellore,Sullurpeta
IN0456,5693,5693,Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram
IN0457,5706,5706,Andhra Pradesh,Sri Potti Sriramulu Nellore,Tada
IN0458,5688,5688,Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur
IN0459,5662,5662,Andhra Pradesh,Sri Potti Sriramulu Nellore,Udayagiri
IN0460,5700,5700,Andhra Pradesh,Sri Potti Sriramulu Nellore,Vakadu
IN0461,5663,5663,Andhra Pradesh,Sri Potti Sriramulu Nellore,Varikuntapadu
IN0462,5690,5690,Andhra Pradesh,Sri Potti Sriramulu Nellore,Venkatachalam
IN0463,5695,5695,Andhra Pradesh,Sri Potti Sriramulu Nellore,Venkatagiri
IN0464,5676,5676,Andhra Pradesh,Sri Potti Sriramulu Nellore,Vidavalur
IN0465,5669,5669,Andhra Pradesh,Sri Potti Sriramulu Nellore,Vinjamur
IN0466,5300,5300,Andhra Pradesh,Srikakulam,Amadalavalasa
IN0467,5273,5273,Andhra Pradesh,Srikakulam,Bhamini
IN0468,5296,5296,Andhra Pradesh,Srikakulam,Burja
IN0469,5308,5308,Andhra Pradesh,Srikakulam,Etcherla
IN0470,5299,5299,Andhra Pradesh,Srikakulam,Ganguvarisigadam
IN0471,5303,5303,Andhra Pradesh,Srikakulam,Gara
IN0472,5285,5285,Andhra Pradesh,Srikakulam,Hiramandalam
IN0473,5280,5280,Andhra Pradesh,Srikakulam,Ichchapuram
IN0474,5294,5294,Andhra Pradesh,Srikakulam,Jalumuru
IN0475,5279,5279,Andhra Pradesh,Srikakulam,Kanchili
IN0476,5281,5281,Andhra Pradesh,Srikakulam,Kaviti
IN0477,5293,5293,Andhra Pradesh,Srikakulam,Kotabommali
IN0478,5274,5274,Andhra Pradesh,Srikakulam,Kothuru
IN0479,5289,5289,Andhra Pradesh,Srikakulam,Lakshminarsupeta
IN0480,5306,5306,Andhra Pradesh,Srikakulam,Laveru
IN0481,5278,5278,Andhra Pradesh,Srikakulam,Mandasa
IN0482,5276,5276,Andhra Pradesh,Srikakulam,Meliaputti
IN0483,5284,5284,Andhra Pradesh,Srikakulam,Nandigam
IN0484,5301,5301,Andhra Pradesh,Srikakulam,Narasannapeta
IN0485,5286,5286,Andhra Pradesh,Srikakulam,Palakonda
IN0486,5277,5277,Andhra Pradesh,Srikakulam,Palasa
IN0487,5275,5275,Andhra Pradesh,Srikakulam,Pathapatnam
IN0488,5302,5302,Andhra Pradesh,Srikakulam,Polaki
IN0489,5305,5305,Andhra Pradesh,Srikakulam,Ponduru
IN0490,5298,5298,Andhra Pradesh,Srikakulam,Rajam
IN0491,5307,5307,Andhra Pradesh,Srikakulam,Ranastalam
IN0492,5288,5288,Andhra Pradesh,Srikakulam,Regidi Amadalavalasa
IN0493,5292,5292,Andhra Pradesh,Srikakulam,Santhabommali
IN0494,5297,5297,Andhra Pradesh,Srikakulam,Santhakaviti
IN0495,5290,5290,Andhra Pradesh,Srikakulam,Saravakota
IN0496,5295,5295,Andhra Pradesh,Srikakulam,Sarubujjili
IN0497,5272,5272,Andhra Pradesh,Srikakulam,Seethampeta
IN0498,5282,5282,Andhra Pradesh,Srikakulam,Sompeta
IN0499,5304,5304,Andhra Pradesh,Srikakulam,Srikakulam
IN0500,5291,5291,Andhra Pradesh,Srikakulam,Tekkali
IN0501,5283,5283,Andhra Pradesh,Srikakulam,Vajrapukothuru
IN0502,5287,5287,Andhra Pradesh,Srikakulam,Vangara
IN0503,5271,5271,Andhra Pradesh,Srikakulam,Veeraghattam
IN0504,5373,5373,Andhra Pradesh,Visakhapatnam,Anakapalle
IN0505,5365,5365,Andhra Pradesh,Visakhapatnam,Anandapuram
IN0506,5347,5347,Andhra Pradesh,Visakhapatnam,Ananthagiri
IN0507,5346,5346,Andhra Pradesh,Visakhapatnam,Araku Valley
IN0508,5380,5380,Andhra Pradesh,Visakhapatnam,Atchutapuram
IN0509,5367,5367,Andhra Pradesh,Visakhapatnam,Bheemunipatnam
IN0510,5375,5375,Andhra Pradesh,Visakhapatnam,Butchayyapeta
IN0511,5360,5360,Andhra Pradesh,Visakhapatnam,Cheedikada
IN0512,5351,5351,Andhra Pradesh,Visakhapatnam,Chintapalle
IN0513,5374,5374,Andhra Pradesh,Visakhapatnam,Chodavaram
IN0514,5361,5361,Andhra Pradesh,Visakhapatnam,Devarapalle
IN0515,5345,5345,Andhra Pradesh,Visakhapatnam,Dumbriguda
IN0516,5371,5371,Andhra Pradesh,Visakhapatnam,Gajuwaka
IN0517,5350,5350,Andhra Pradesh,Visakhapatnam,Gangaraju Madugula
IN0518,5355,5355,Andhra Pradesh,Visakhapatnam,Golugonda
IN0519,5352,5352,Andhra Pradesh,Visakhapatnam,Gudem Kotha Veedhi
IN0520,5348,5348,Andhra Pradesh,Visakhapatnam,Hukumpeta
IN0521,5378,5378,Andhra Pradesh,Visakhapatnam,Kasimkota
IN0522,5362,5362,Andhra Pradesh,Visakhapatnam,Kintada Kotapadu
IN0523,5376,5376,Andhra Pradesh,Visakhapatnam,Kotauratla
IN0524,5353,5353,Andhra Pradesh,Visakhapatnam,Koyyuru
IN0525,5359,5359,Andhra Pradesh,Visakhapatnam,Madugula
IN0526,5377,5377,Andhra Pradesh,Visakhapatnam,Makavarapalem
IN0527,5379,5379,Andhra Pradesh,Visakhapatnam,Munagapaka
IN0528,5343,5343,Andhra Pradesh,Visakhapatnam,Munchingi Puttu
IN0529,5382,5382,Andhra Pradesh,Visakhapatnam,Nakkapalle
IN0530,5356,5356,Andhra Pradesh,Visakhapatnam,Narsipatnam
IN0531,5354,5354,Andhra Pradesh,Visakhapatnam,Nathavaram
IN0532,5349,5349,Andhra Pradesh,Visakhapatnam,Paderu
IN0533,5366,5366,Andhra Pradesh,Visakhapatnam,Padmanabham
IN0534,5372,5372,Andhra Pradesh,Visakhapatnam,Paravada
IN0535,5383,5383,Andhra Pradesh,Visakhapatnam,Payakaraopeta
IN0536,5344,5344,Andhra Pradesh,Visakhapatnam,Peda Bayalu
IN0537,5370,5370,Andhra Pradesh,Visakhapatnam,Pedagantyada
IN0538,5364,5364,Andhra Pradesh,Visakhapatnam,Pendurthi
IN0539,5385,5385,Andhra Pradesh,Visakhapatnam,Rambilli
IN0540,5358,5358,Andhra Pradesh,Visakhapatnam,Ravikamatham
IN0541,5357,5357,Andhra Pradesh,Visakhapatnam,Rolugunta
IN0542,5363,5363,Andhra Pradesh,Visakhapatnam,Sabbavaram
IN0543,5384,5384,Andhra Pradesh,Visakhapatnam,Sarvasiddhi Rayavaram
IN0544,5368,5368,Andhra Pradesh,Visakhapatnam,Visakhapatnam (Rural)
IN0545,5369,5369,Andhra Pradesh,Visakhapatnam,Visakhapatnam (Urban)
IN0546,5381,5381,Andhra Pradesh,Visakhapatnam,Yelamanchili
IN0547,5322,5322,Andhra Pradesh,Vizianagaram,Badangi
IN0548,5317,5317,Andhra Pradesh,Vizianagaram,Balijipeta
IN0549,5342,5342,Andhra Pradesh,Vizianagaram,Bhogapuram
IN0550,5318,5318,Andhra Pradesh,Vizianagaram,Bobbili
IN0551,5331,5331,Andhra Pradesh,Vizianagaram,Bondapalle
IN0552,5329,5329,Andhra Pradesh,Vizianagaram,Cheepurupalle
IN0553,5325,5325,Andhra Pradesh,Vizianagaram,Dattirajeru
IN0554,5341,5341,Andhra Pradesh,Vizianagaram,Denkada
IN0555,5327,5327,Andhra Pradesh,Vizianagaram,Gajapathinagaram
IN0556,5332,5332,Andhra Pradesh,Vizianagaram,Gantyada
IN0557,5328,5328,Andhra Pradesh,Vizianagaram,Garividi
IN0558,5313,5313,Andhra Pradesh,Vizianagaram,Garugubilli
IN0559,5310,5310,Andhra Pradesh,Vizianagaram,Gummalakshmipuram
IN0560,5330,5330,Andhra Pradesh,Vizianagaram,Gurla
IN0561,5337,5337,Andhra Pradesh,Vizianagaram,Jami
IN0562,5312,5312,Andhra Pradesh,Vizianagaram,Jiyyammavalasa
IN0563,5309,5309,Andhra Pradesh,Vizianagaram,Komarada
IN0564,5336,5336,Andhra Pradesh,Vizianagaram,Kothavalasa
IN0565,5311,5311,Andhra Pradesh,Vizianagaram,Kurupam
IN0566,5335,5335,Andhra Pradesh,Vizianagaram,Lakkavarapukota
IN0567,5315,5315,Andhra Pradesh,Vizianagaram,Makkuva
IN0568,5326,5326,Andhra Pradesh,Vizianagaram,Mentada
IN0569,5324,5324,Andhra Pradesh,Vizianagaram,Merakamudidam
IN0570,5339,5339,Andhra Pradesh,Vizianagaram,Nellimarla
IN0571,5320,5320,Andhra Pradesh,Vizianagaram,Pachipenta
IN0572,5314,5314,Andhra Pradesh,Vizianagaram,Parvathipuram
IN0573,5340,5340,Andhra Pradesh,Vizianagaram,Pusapatirega
IN0574,5321,5321,Andhra Pradesh,Vizianagaram,Ramabhadrapuram
IN0575,5319,5319,Andhra Pradesh,Vizianagaram,Salur
IN0576,5316,5316,Andhra Pradesh,Vizianagaram,Seethanagaram
IN0577,5333,5333,Andhra Pradesh,Vizianagaram,Srungavarapukota
IN0578,5323,5323,Andhra Pradesh,Vizianagaram,Therlam
IN0579,5334,5334,Andhra Pradesh,Vizianagaram,Vepada
IN0580,5338,5338,Andhra Pradesh,Vizianagaram,Vizianagaram
IN0581,5489,5489,Andhra Pradesh,West Godavari,Achanta
IN0582,5483,5483,Andhra Pradesh,West Godavari,Akividu
IN0583,5481,5481,Andhra Pradesh,West Godavari,Attili
IN0584,5471,5471,Andhra Pradesh,West Godavari,Bhimadole
IN0585,5492,5492,Andhra Pradesh,West Godavari,Bhimavaram
IN0586,5456,5456,Andhra Pradesh,West Godavari,Buttayagudem
IN0587,5467,5467,Andhra Pradesh,West Godavari,Chagallu
IN0588,5452,5452,Andhra Pradesh,West Godavari,Chintalapudi
IN0589,5475,5475,Andhra Pradesh,West Godavari,Denduluru
IN0590,5465,5465,Andhra Pradesh,West Godavari,Devarapalle
IN0591,5463,5463,Andhra Pradesh,West Godavari,Dwarakatirumala
IN0592,5474,5474,Andhra Pradesh,West Godavari,Eluru
IN0593,5482,5482,Andhra Pradesh,West Godavari,Ganapavaram
IN0594,5459,5459,Andhra Pradesh,West Godavari,Gopalapuram
IN0595,5487,5487,Andhra Pradesh,West Godavari,Iragavaram
IN0596,5461,5461,Andhra Pradesh,West Godavari,Jangareddigudem
IN0597,5455,5455,Andhra Pradesh,West Godavari,Jeelugu Milli
IN0598,5493,5493,Andhra Pradesh,West Godavari,Kalla
IN0599,5462,5462,Andhra Pradesh,West Godavari,Kamavarapukota
IN0600,5466,5466,Andhra Pradesh,West Godavari,Kovvur
IN0601,5460,5460,Andhra Pradesh,West Godavari,Koyyalagudem
IN0602,5451,5451,Andhra Pradesh,West Godavari,Kukunoor
IN0603,5453,5453,Andhra Pradesh,West Godavari,Lingapalem
IN0604,5494,5494,Andhra Pradesh,West Godavari,Mogalthur
IN0605,5464,5464,Andhra Pradesh,West Godavari,Nallajerla
IN0606,5495,5495,Andhra Pradesh,West Godavari,Narasapuram
IN0607,5468,5468,Andhra Pradesh,West Godavari,Nidadavole
IN0608,5476,5476,Andhra Pradesh,West Godavari,Nidamarru
IN0609,5485,5485,Andhra Pradesh,West Godavari,Palacoderu
IN0610,5496,5496,Andhra Pradesh,West Godavari,Palacole
IN0611,5473,5473,Andhra Pradesh,West Godavari,Pedapadu
IN0612,5472,5472,Andhra Pradesh,West Godavari,Pedavegi
IN0613,5477,5477,Andhra Pradesh,West Godavari,Pentapadu
IN0614,5488,5488,Andhra Pradesh,West Godavari,Penugonda
IN0615,5486,5486,Andhra Pradesh,West Godavari,Penumantra
IN0616,5479,5479,Andhra Pradesh,West Godavari,Peravali
IN0617,5490,5490,Andhra Pradesh,West Godavari,Poduru
IN0618,5457,5457,Andhra Pradesh,West Godavari,Polavaram
IN0619,5454,5454,Andhra Pradesh,West Godavari,T.Narasapuram
IN0620,5469,5469,Andhra Pradesh,West Godavari,Tadepalligudem
IN0621,5458,5458,Andhra Pradesh,West Godavari,Tallapudi
IN0622,5480,5480,Andhra Pradesh,West Godavari,Tanuku
IN0623,5484,5484,Andhra Pradesh,West Godavari,Undi
IN0624,5478,5478,Andhra Pradesh,West Godavari,Undrajavaram
IN0625,5470,5470,Andhra Pradesh,West Godavari,Unguturu
IN0626,5491,5491,Andhra Pradesh,West Godavari,Veeravasaram
IN0627,5450,5450,Andhra Pradesh,West Godavari,Velairpadu
IN0628,5497,5497,Andhra Pradesh,West Godavari,Yelamanchili
IN0629,5735,5735,Andhra Pradesh,Y.S.R.,Atlur
IN0630,5717,5717,Andhra Pradesh,Y.S.R.,B.Kodur
IN0631,5718,5718,Andhra Pradesh,Y.S.R.,Badvel
IN0632,5713,5713,Andhra Pradesh,Y.S.R.,Brahmamgarimattam
IN0633,5742,5742,Andhra Pradesh,Y.S.R.,Chakrayapet
IN0634,5721,5721,Andhra Pradesh,Y.S.R.,Chapad
IN0635,5734,5734,Andhra Pradesh,Y.S.R.,Chennur
IN0636,5744,5744,Andhra Pradesh,Y.S.R.,Chinnamandem
IN0637,5739,5739,Andhra Pradesh,Y.S.R.,Chinthakommadinne
IN0638,5753,5753,Andhra Pradesh,Y.S.R.,Chitvel
IN0639,5711,5711,Andhra Pradesh,Y.S.R.,Duvvur
IN0640,5743,5743,Andhra Pradesh,Y.S.R.,Galiveedu
IN0641,5719,5719,Andhra Pradesh,Y.S.R.,Gopavaram
IN0642,5723,5723,Andhra Pradesh,Y.S.R.,Jammalamadugu
IN0643,5738,5738,Andhra Pradesh,Y.S.R.,Kadapa
IN0644,5715,5715,Andhra Pradesh,Y.S.R.,Kalasapadu
IN0645,5732,5732,Andhra Pradesh,Y.S.R.,Kamalapuram
IN0646,5720,5720,Andhra Pradesh,Y.S.R.,Khajipet
IN0647,5757,5757,Andhra Pradesh,Y.S.R.,Kodur
IN0648,5707,5707,Andhra Pradesh,Y.S.R.,Kondapuram
IN0649,5748,5748,Andhra Pradesh,Y.S.R.,Lakkireddipalle
IN0650,5726,5726,Andhra Pradesh,Y.S.R.,Lingala
IN0651,5724,5724,Andhra Pradesh,Y.S.R.,Muddanur
IN0652,5708,5708,Andhra Pradesh,Y.S.R.,Mylavaram
IN0653,5751,5751,Andhra Pradesh,Y.S.R.,Nandalur
IN0654,5756,5756,Andhra Pradesh,Y.S.R.,Obulavaripalle
IN0655,5709,5709,Andhra Pradesh,Y.S.R.,Peddamudium
IN0656,5752,5752,Andhra Pradesh,Y.S.R.,Penagalur
IN0657,5740,5740,Andhra Pradesh,Y.S.R.,Pendlimarri
IN0658,5716,5716,Andhra Pradesh,Y.S.R.,Porumamilla
IN0659,5722,5722,Andhra Pradesh,Y.S.R.,Proddatur
IN0660,5727,5727,Andhra Pradesh,Y.S.R.,Pulivendla
IN0661,5755,5755,Andhra Pradesh,Y.S.R.,Pullampeta
IN0662,5754,5754,Andhra Pradesh,Y.S.R.,Rajampet
IN0663,5710,5710,Andhra Pradesh,Y.S.R.,Rajupalem
IN0664,5749,5749,Andhra Pradesh,Y.S.R.,Ramapuram
IN0665,5747,5747,Andhra Pradesh,Y.S.R.,Rayachoti
IN0666,5712,5712,Andhra Pradesh,Y.S.R.,S.Mydukur
IN0667,5745,5745,Andhra Pradesh,Y.S.R.,Sambepalle
IN0668,5737,5737,Andhra Pradesh,Y.S.R.,Sidhout
IN0669,5725,5725,Andhra Pradesh,Y.S.R.,Simhadripuram
IN0670,5714,5714,Andhra Pradesh,Y.S.R.,Sri Avadhutha Kasinayana
IN0671,5746,5746,Andhra Pradesh,Y.S.R.,T.Sundupalle
IN0672,5729,5729,Andhra Pradesh,Y.S.R.,Thondur
IN0673,5733,5733,Andhra Pradesh,Y.S.R.,Vallur
IN0674,5750,5750,Andhra Pradesh,Y.S.R.,Veeraballe
IN0675,5730,5730,Andhra Pradesh,Y.S.R.,Veerapunayunipalle
IN0676,5741,5741,Andhra Pradesh,Y.S.R.,Vempalle
IN0677,5728,5728,Andhra Pradesh,Y.S.R.,Vemula
IN0678,5736,5736,Andhra Pradesh,Y.S.R.,Vontimitta
IN0679,5731,5731,Andhra Pradesh,Y.S.R.,Yerraguntla
IN0680,1702,1702,Arunachal Pradesh,Anjaw,Chaglagam
IN0681,1701,1701,Arunachal Pradesh,Anjaw,Goiliang
IN0682,1706,1706,Arunachal Pradesh,Anjaw,Hawai
IN0683,1699,1699,Arunachal Pradesh,Anjaw,Hayuliang
IN0684,1704,1704,Arunachal Pradesh,Anjaw,Kibithoo
IN0685,1700,1700,Arunachal Pradesh,Anjaw,Manchal
IN0686,1703,1703,Arunachal Pradesh,Anjaw,Metengliang
IN0687,1705,1705,Arunachal Pradesh,Anjaw,Walong
IN0688,1665,1665,Arunachal Pradesh,Changlang,Bordumsa
IN0689,1653,1653,Arunachal Pradesh,Changlang,Changlang
IN0690,1664,1664,Arunachal Pradesh,Changlang,Diyun
IN0691,1660,1660,Arunachal Pradesh,Changlang,Jairampur
IN0692,1663,1663,Arunachal Pradesh,Changlang,Kharsang
IN0693,1651,1651,Arunachal Pradesh,Changlang,Khimiyong
IN0694,1657,1657,Arunachal Pradesh,Changlang,Lyngok-Longtoi
IN0695,1655,1655,Arunachal Pradesh,Changlang,Manmao
IN0696,1662,1662,Arunachal Pradesh,Changlang,Miao
IN0697,1658,1658,Arunachal Pradesh,Changlang,Nampong
IN0698,1654,1654,Arunachal Pradesh,Changlang,Namtok
IN0699,1656,1656,Arunachal Pradesh,Changlang,Renuk
IN0700,1659,1659,Arunachal Pradesh,Changlang,Tikhak Rima Putok
IN0701,1661,1661,Arunachal Pradesh,Changlang,Vijoynagar
IN0702,1652,1652,Arunachal Pradesh,Changlang,Yatdam
IN0703,1688,1688,Arunachal Pradesh,Dibang Valley,Anelih
IN0704,1686,1686,Arunachal Pradesh,Dibang Valley,Anini
IN0705,1687,1687,Arunachal Pradesh,Dibang Valley,Etalin
IN0706,1689,1689,Arunachal Pradesh,Dibang Valley,Kronli (Arzoo Circle)
IN0707,1685,1685,Arunachal Pradesh,Dibang Valley,Mipi
IN0708,1578,1578,Arunachal Pradesh,East Kameng,Bameng
IN0709,1582,1582,Arunachal Pradesh,East Kameng,Chayangtajo
IN0710,1580,1580,Arunachal Pradesh,East Kameng,Gyawe Purang
IN0711,1581,1581,Arunachal Pradesh,East Kameng,Khenewa
IN0712,1577,1577,Arunachal Pradesh,East Kameng,Lada
IN0713,1579,1579,Arunachal Pradesh,East Kameng,Pipu-Dipu
IN0714,1575,1575,Arunachal Pradesh,East Kameng,Richukrong
IN0715,1583,1583,Arunachal Pradesh,East Kameng,Sawa
IN0716,1576,1576,Arunachal Pradesh,East Kameng,Seppa
IN0717,1634,1634,Arunachal Pradesh,East Siang,Bilat
IN0718,1638,1638,Arunachal Pradesh,East Siang,Mebo
IN0719,1639,1639,Arunachal Pradesh,East Siang,Namsing
IN0720,1637,1637,Arunachal Pradesh,East Siang,Pasighat
IN0721,1635,1635,Arunachal Pradesh,East Siang,Ruksin
IN0722,1636,1636,Arunachal Pradesh,East Siang,Sille-Oyan
IN0723,1677,1677,Arunachal Pradesh,Kamle,Dollungmukh
IN0724,1676,1676,Arunachal Pradesh,Kamle,Kamporijo
IN0725,1678,1678,Arunachal Pradesh,Kamle,Raga
IN0726,1720,1720,Arunachal Pradesh,Kra Daadi,Chambang/ Gangte
IN0727,1721,1721,Arunachal Pradesh,Kra Daadi,Longding Koling (Pipsorang)
IN0728,1718,1718,Arunachal Pradesh,Kra Daadi,Palin
IN0729,1722,1722,Arunachal Pradesh,Kra Daadi,Tali
IN0730,1719,1719,Arunachal Pradesh,Kra Daadi,Yangte
IN0731,1684,1684,Arunachal Pradesh,Kurung Kumey,Damin
IN0732,1681,1681,Arunachal Pradesh,Kurung Kumey,Koloriang
IN0733,1680,1680,Arunachal Pradesh,Kurung Kumey,Nyapin/ Phassang
IN0734,1683,1683,Arunachal Pradesh,Kurung Kumey,Parsi-Parlo
IN0735,1679,1679,Arunachal Pradesh,Kurung Kumey,Sangram
IN0736,1682,1682,Arunachal Pradesh,Kurung Kumey,Sarli
IN0737,1623,1623,Arunachal Pradesh,Lepa Rada,Basar
IN0738,1624,1624,Arunachal Pradesh,Lepa Rada,Daring
IN0739,1622,1622,Arunachal Pradesh,Lepa Rada,Tirbin
IN0740,1713,1713,Arunachal Pradesh,Lohit,Chongkham
IN0741,1715,1715,Arunachal Pradesh,Lohit,Lathao
IN0742,1717,1717,Arunachal Pradesh,Lohit,Lekang (Mahadevpur)
IN0743,1714,1714,Arunachal Pradesh,Lohit,Namsai
IN0744,1716,1716,Arunachal Pradesh,Lohit,Piyong
IN0745,1696,1696,Arunachal Pradesh,Lohit,Sunpura
IN0746,1697,1697,Arunachal Pradesh,Lohit,Tezu
IN0747,1698,1698,Arunachal Pradesh,Lohit,Wakro
IN0748,1693,1693,Arunachal Pradesh,Lower Dibang Valley,Dambuk
IN0749,1691,1691,Arunachal Pradesh,Lower Dibang Valley,Desali
IN0750,1690,1690,Arunachal Pradesh,Lower Dibang Valley,Hunli
IN0751,1695,1695,Arunachal Pradesh,Lower Dibang Valley,Koronu
IN0752,1692,1692,Arunachal Pradesh,Lower Dibang Valley,Roing
IN0753,1694,1694,Arunachal Pradesh,Lower Dibang Valley,Tinali (Paglam)
IN0754,1625,1625,Arunachal Pradesh,Lower Siang,Gensi
IN0755,1628,1628,Arunachal Pradesh,Lower Siang,Kangku
IN0756,1631,1631,Arunachal Pradesh,Lower Siang,Kora
IN0757,1630,1630,Arunachal Pradesh,Lower Siang,Koyu
IN0758,1627,1627,Arunachal Pradesh,Lower Siang,Likabali
IN0759,1632,1632,Arunachal Pradesh,Lower Siang,Nari
IN0760,1633,1633,Arunachal Pradesh,Lower Siang,New Seren
IN0761,1626,1626,Arunachal Pradesh,Lower Siang,Sibe
IN0762,1672,1672,Arunachal Pradesh,Lower Subansiri,Old Ziro
IN0763,1675,1675,Arunachal Pradesh,Lower Subansiri,Pistana
IN0764,1673,1673,Arunachal Pradesh,Lower Subansiri,Yachuli/ Tarak-Lengdi
IN0765,1674,1674,Arunachal Pradesh,Lower Subansiri,Yazali
IN0766,1671,1671,Arunachal Pradesh,Lower Subansiri,Ziro (Sadar)
IN0767,1572,1572,Arunachal Pradesh,Pakke Kessang,Dissing-Passo
IN0768,1573,1573,Arunachal Pradesh,Pakke Kessang,Pakke-Kessang
IN0769,1574,1574,Arunachal Pradesh,Pakke Kessang,Pizirang (Veo)
IN0770,1571,1571,Arunachal Pradesh,Pakke Kessang,Seijosa
IN0771,1584,1584,Arunachal Pradesh,Papum Pare,Balijan
IN0772,1585,1585,Arunachal Pradesh,Papum Pare,Banderdawa
IN0773,1590,1590,Arunachal Pradesh,Papum Pare,Doimukh
IN0774,1591,1591,Arunachal Pradesh,Papum Pare,Gumto
IN0775,1588,1588,Arunachal Pradesh,Papum Pare,Itanagar
IN0776,1598,1598,Arunachal Pradesh,Papum Pare,Kakoi
IN0777,1597,1597,Arunachal Pradesh,Papum Pare,Kimin
IN0778,1595,1595,Arunachal Pradesh,Papum Pare,Leporiang
IN0779,1596,1596,Arunachal Pradesh,Papum Pare,Mengio
IN0780,1589,1589,Arunachal Pradesh,Papum Pare,Naharlagun
IN0781,1594,1594,Arunachal Pradesh,Papum Pare,Parang
IN0782,1593,1593,Arunachal Pradesh,Papum Pare,Sagalee
IN0783,1586,1586,Arunachal Pradesh,Papum Pare,Sangdupota (Besar Nello)
IN0784,1587,1587,Arunachal Pradesh,Papum Pare,Taraso
IN0785,1592,1592,Arunachal Pradesh,Papum Pare,Toru
IN0786,1614,1614,Arunachal Pradesh,Shi Yomi,Mechuka
