Data Year,ID,Old ID1,Old ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Density,Area,Population,ethnicity,Assamese,Bengali,Chakma,Haijong/Hajong,Rajbangsi,Other Bengali,Boro,Dogri,Gujarati,Saurashtra,Other Gujarati,Awadhi,Bagheli,Bagri Rajasthani,Banjari,Bhadrawahi,Gaddi,Bhojpuri,Brajbhasha,Bundeli,Chambeali,Chhattisgarhi,Churahi,Dhundhari,Garhwali,Gojri,Harauti,Haryanvi,Hindi,Jaunpuri,Kangri,Khari Boli,Khortha,Kulvi,Kumauni,Kurmali Thar,Lambadi,Laria,Lodhi,Magahi,Malvi,Mandeali,Marwari,Mewari,Mewati,Nagpuria,Nimadi,Pahari,Pawari,Rajasthani,Sadri,Sirmauri,Sondwari,Sugali,Surgujia,Surjapuri,Other Hindi,Badaga,Kannada,Other Kannada,Kashmiri,Siraji,Other Kashmiri,Konkani,Gorboli,Other Konkani,Maithili,Purbi Maithili and Others,Thati,Tharu,Malayalam,Other Malayalam,Manipuri,Are,Marathi,Other Marathi,Nepali,Bhatri,Bhuiya,Bhumijali,Desia,Odia,Proja,Sambalpuri,Other Odia,Bagri,Bilaspuri Kahluri,Punjabi,Bhateali and Others,Sanskrit,Karmali,Santali,Mahili and Others,Kachchhi,Sindhi,Other Sindhi,Tamil,Yerukala,Other Tamil,Telugu,Vadari,Other Telugu,Urdu,Other Urdu,Adi,Talgalo,Other Adi,Pashto,Anal,Angami,Ao,Chungli,Mongsen and Others,Arabic,Balti,Baori,Barel,Bhilali,Bhili,Chodhari,Gamti,Garasia,Kokna,Mawchi,Paradhi,Pawri,Varli,Vasava,Wagdi,Other Bhili,Bhotia,Bauti and Others,Bhumij,Bishnupriya Manipuri,Chakhesang,Chang,Coorgi,Deori,Dimasa,English,Gadaba,Gangte,Garo,Gondi,Other Gondi,Halabi,Halam,Hmar,Ho,Jatapu,Juang,Kabui,Rongmei,Karbi,Ahirani,Dangi,Gujari,Other Khandeshi,Kharia,Khasi,Pnar,War,Other Khasi,Khezha,Other Khezha,Khiemnungan,Other Khiemnungan,Khond,Kuvi,Kinnauri,Kisan,Koch,Koda,Kolami,Konda,Konyak,Korku,Koraku,Koya,Kui,Kuki,Kurukh,Ladakhi,Lahauli,Hindi Multani (Lahnda),Other Lahnda,Mara,Lalung,Lepcha,Liangmei,Limbu,Lotha,Mizo,Pahariya,Other Malto,Mao,Paola,Maram,Maring,Mishing,Mishmi,Mogh,Monpa,Munda,Other Munda,Mundari,Nicobarese,Nissi,Tagin,Apatani and Others,Nocte,Paite,Dhurwa,Pawi,Phom,Pochury,Rabha,Rai,Rengma,Sangtam,Savara,Sema,Sherpa,Shina,Tamang,Tangkhul,Tutcha Tangsa,Thado,Tibetan,Purkhi,Other Tibetan,Kokbarak,Reang,Other Tripuri,Tulu,Vaiphei,Wancho,Yimchungre,Other Yimchungre,Zeliang,Zemi,Zou,Others
2011,IN1171,1481,1481,Bihar,Gaya,Belaganj,Hindi,0.517875885,Hindi,Magahi,Urdu,Other Hindi,Bhojpuri,Maithili,English,Odia,Santali,Bengali,,,222003,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,114970,0,0,0,0,0,0,0,0,0,0,84627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1172,1497,1497,Bihar,Gaya,Bodh Gaya,Hindi,0.769813285,Hindi,Magahi,Urdu,Arabic,Bhojpuri,Maithili,Bengali,Others,Tibetan,Chakma,,,236243,,1,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,181863,0,0,0,2,0,0,0,0,0,0,43764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10166,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2011,IN1173,1496,1496,Bihar,Gaya,Dobhi,Magahi,0.568034849,Magahi,Hindi,Urdu,Other Hindi,Bhojpuri,Other Gujarati,.,.,.,.,,,155413,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,59676,0,0,0,0,0,0,0,0,0,0,88280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1174,1494,1494,Bihar,Gaya,Dumaria,Magahi,0.698731148,Magahi,Hindi,Urdu,Other Hindi,Maithili,Arabic,Khari Boli,Khari Boli,.,.,,,128699,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32626,0,0,2,0,0,0,0,0,0,0,89926,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1175,1500,1500,Bihar,Gaya,Fatehpur,Hindi,0.531365126,Hindi,Magahi,Urdu,Others,Santali,Bhojpuri,Bengali,Bengali,Bengali,English,,,235612,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,125196,0,0,0,0,0,0,0,0,0,0,101835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,8305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
2011,IN1176,1487,1487,Bihar,Gaya,Gaya Town,Hindi,0.520049277,Hindi,Magahi,Urdu,Bengali,Bhojpuri,Punjabi,Malayalam,Telugu,Maithili,Assamese,,,646956,,287,1401,0,0,0,0,0,35,112,0,0,8,0,0,0,0,0,683,174,0,0,2,0,0,8,0,0,70,336449,0,0,0,1,0,223,0,0,0,0,202260,0,0,65,0,0,3,0,0,0,98,0,0,0,0,0,0,108,0,10,38,197,0,0,0,0,0,322,0,0,0,411,0,13,0,89,0,29,0,0,0,0,200,0,5,0,0,0,501,0,0,0,68,0,0,22,0,270,0,0,341,0,0,102052,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2011,IN1177,1489,1489,Bihar,Gaya,Guraru,Magahi,0.543424763,Magahi,Hindi,Urdu,Nepali,Bhojpuri,Bengali,.,.,.,.,,,139379,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57776,0,0,0,0,0,0,0,0,0,0,75742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1178,1490,1490,Bihar,Gaya,Gurua,Hindi,0.712843081,Hindi,Magahi,Urdu,Other Hindi,Arabic,Maithili,Bhojpuri,Bhumij,Bengali,Sanskrit,,,184286,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,131367,0,0,0,0,0,0,0,0,0,0,35971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16787,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,IN1179,1493,1493,Bihar,Gaya,Imamganj,Hindi,0.629981536,Hindi,Magahi,Urdu,Khortha,Bhojpuri,Marathi,Arabic,Kumauni,Rajasthani,Malayalam,,,192812,,1,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,2,121468,0,0,0,61,0,22,0,0,0,0,54653,0,0,14,0,0,0,0,0,0,17,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16413,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,IN1180,1482,1482,Bihar,Gaya,Khizirsarai,Hindi,0.723490184,Hindi,Magahi,Urdu,Maithili,Other Urdu,.,.,.,.,.,,,176048,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127369,0,0,0,0,0,0,0,0,0,0,45741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1181,1479,1479,Bihar,Gaya,Konch,Magahi,0.678417195,Magahi,Hindi,Urdu,Khari Boli,Bhojpuri,Other Hindi,Bengali,Maithili,Maithili,Maithili,,,201920,,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,55225,0,0,98,0,0,0,0,0,0,0,136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1182,1486,1486,Bihar,Gaya,Manpur,Hindi,0.679270708,Hindi,Magahi,Urdu,Arabic,Tamil,Bhojpuri,Bengali,Other Hindi,Other Hindi,.,,,148418,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100816,0,0,0,0,0,0,0,0,0,0,34926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12645,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1183,1501,1501,Bihar,Gaya,Mohanpur,Magahi,0.851320766,Magahi,Hindi,Urdu,Maithili,Arabic,Baori,Bengali,Awadhi,Bhojpuri,Bhojpuri,,,200149,,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21130,0,0,0,1,0,0,0,0,0,0,170391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8392,0,0,0,0,0,0,0,0,0,0,32,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1184,1484,1484,Bihar,Gaya,Muhra,Hindi,0.756109899,Hindi,Magahi,Urdu,Other Hindi,.,.,.,.,.,.,,,100820,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76231,0,0,0,0,0,0,0,0,0,0,23367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1185,1483,1483,Bihar,Gaya,Neem Chak Bathani,Magahi,0.571899435,Magahi,Hindi,Urdu,Other Gujarati,Baori,Arabic,.,.,.,.,,,98603,,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36551,0,0,0,0,0,0,0,0,0,0,56391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5549,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1186,1488,1488,Bihar,Gaya,Paraiya,Magahi,0.678343418,Magahi,Hindi,Urdu,Bengali,Bhojpuri,Bhojpuri,Bhojpuri,.,.,.,,,101969,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30750,0,0,0,1,0,0,0,0,0,0,69170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1187,1495,1495,Bihar,Gaya,Sherghati,Hindi,0.615055493,Hindi,Magahi,Urdu,Bengali,Bengali,Arabic,Marathi,English,Bhojpuri,Telugu,,,155425,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,95595,0,0,0,0,0,0,0,0,0,0,36127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23655,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1188,1498,1498,Bihar,Gaya,Tan Kuppa,Magahi,0.736009284,Magahi,Hindi,Urdu,Bhojpuri,Bengali,Bhuiya,Maithili,.,.,.,,,124940,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,31861,0,0,0,0,0,0,0,0,0,0,91957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1189,1480,1480,Bihar,Gaya,Tikari,Hindi,0.578420873,Hindi,Magahi,Urdu,Other Gujarati,Other Hindi,Bengali,Maithili,English,Bhojpuri,Haryanvi,,,260511,,0,20,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,150685,0,0,0,0,0,0,0,0,0,0,101811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1190,1499,1499,Bihar,Gaya,Wazirganj,Hindi,0.643428298,Hindi,Magahi,Urdu,Bhojpuri,Baori,Other Gujarati,Nepali,Bengali,Bengali,.,,,221731,,0,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,142668,0,0,0,0,0,0,0,0,0,0,74153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN1191,1220,1220,Bihar,Gopalganj,Baikunthpur,Bhojpuri,0.980401998,Bhojpuri,Urdu,Hindi,Bengali,Baori,Baori,Other Hindi,Punjabi,Punjabi,.,,,217165,,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212909,0,0,0,0,0,0,0,0,0,0,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
