Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Area,Population,ethnicity,Han Chinese,Hui,Tibetans,Koreans,Manchu,Japanese,Ainu,Mongols,Oirats,Buryats,Tuvans,Uyghurs,Kazakhs,Kyrgyz,Uzbeks,Tatars,Pamiris,Hmong,Yi,Zhuang,Bouyei,Dong,Yao,Bai,Tujia,Hani,Dai,Li,Lisu,Wa,She,Lahu,Sui,Dongxiang,Nakhi,Kachin,Tu,Daur,Mulao,Qiang,Blang,Salar,Maonan,Gelao,Sibe,Achang,Pumi,Nu,Russian,Evenk,De'ang,Bonan,Yugur,Vietnamese,Derung,Oroqen,Nanai,Monpa,Lhoba,Jino,Formosans,Portugese,Others,Naturalized Citizen,China,Taiwan,Japan,Vietnam,Cambodia,Philippines,Indonesia,Nepal,Uzbekistan,America,Thailand,Brazil,Sri Lanka,India,Peru,Bangladesh,Pakistan,Myanmar,Korea,Mongolia,United Kingdom,France,Russia,Malaysia,Canada,Australia,Germany,Turkey,Korea,Bolivia,Afghanistan,Italy,White,Other Asians,Other Europeans,Other West Asians/North Africans,Other Africans,Other Americas,Other Pacific Islanders,Stateless,Other Foreigners,religion,Largest Religion,Share of Population,Irreligious
,CH0260,Shanxi,1408,Yanhu District,Han Chinese,0.9978,Han Chinese,Hui,Mongols,Hmong,Manchu,Yi,Uyghurs,Uyghurs,Bouyei,Evenk,1228,928334,,926321,1410,11,11,84,0,0,188,0,0,0,39,0,0,0,0,0,97,53,9,18,9,8,3,0,0,0,39,0,5,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0261,Shanxi,1408,Linyi County,Han Chinese,0.9992,Han Chinese,Mongols,Yi,Hmong,Manchu,Hui,Tibetans,Uyghurs,Uyghurs,Koreans,1360,482559,,482172,33,24,14,39,0,0,83,0,0,0,17,0,0,0,0,0,44,73,17,13,4,0,0,2,0,0,0,0,11,0,0,0,0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0262,Shanxi,1408,Wanrong County,Han Chinese,0.9992,Han Chinese,Mongols,Yi,Hmong,Manchu,Uyghurs,Hui,Tibetans,Bouyei,Bouyei,1098,361956,,361667,18,17,8,24,0,0,64,0,0,0,20,0,0,0,0,0,29,58,6,13,2,0,2,0,5,0,4,3,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0263,Shanxi,1408,Wenxi County,Han Chinese,0.9994,Han Chinese,Hui,Mongols,Yi,Hmong,Uyghurs,Manchu,Tibetans,Tibetans,Koreans,1182,355269,,355052,75,8,5,9,0,0,49,0,0,0,15,0,0,0,0,0,16,17,5,5,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0264,Shanxi,1408,Jishan County,Han Chinese,0.9989,Han Chinese,Mongols,Yi,Hmong,Hui,Manchu,Uyghurs,Tibetans,Zhuang,Zhuang,699,316114,,315780,30,13,5,28,0,0,88,0,0,0,19,3,0,0,0,0,52,59,8,4,8,0,8,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0265,Shanxi,1408,Xinjiang County,Han Chinese,0.9967,Han Chinese,Hui,Dong,Mongols,Lahu,Uyghurs,Yi,Hmong,Manchu,Zhuang,590,282230,,281296,663,7,5,12,0,0,38,0,0,0,18,0,0,0,0,0,15,16,10,10,115,0,0,0,0,0,0,0,3,0,19,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0266,Shanxi,1408,Jiang County,Han Chinese,0.9958,Han Chinese,Hui,Manchu,Mongols,Yi,Hani,Hmong,Koreans,Zhuang,Zhuang,984,226871,,225925,541,3,7,258,0,0,53,0,0,0,1,0,0,0,0,0,8,43,4,1,1,0,0,2,11,0,0,0,3,0,0,0,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0267,Shanxi,1408,Yuanqu County,Han Chinese,0.9944,Han Chinese,Hui,Manchu,Mongols,Tujia,Zhuang,Sibe,Hmong,Yi,Koreans,1612,197772,,196667,423,1,10,414,0,0,103,0,0,0,6,0,0,0,0,0,15,13,20,7,0,1,4,63,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0268,Shanxi,1408,Xia County,Han Chinese,0.9984,Han Chinese,Hui,Mongols,Manchu,Bouyei,Yi,Wa,Uyghurs,Uyghurs,Tibetans,1376,287938,,287476,137,20,7,47,0,0,72,0,0,0,25,0,0,0,0,0,25,37,8,38,5,0,0,8,0,0,0,0,29,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0269,Shanxi,1408,Pinglu County,Han Chinese,0.9958,Han Chinese,Hui,Hmong,Mongols,Manchu,Yi,Uyghurs,Zhuang,Tibetans,Koreans,1167,205080,,204220,687,6,5,19,0,0,28,0,0,0,14,0,0,0,0,0,68,15,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0270,Shanxi,1408,Ruicheng County,Han Chinese,0.9984,Han Chinese,Hui,Mongols,Yi,Hmong,Manchu,Uyghurs,Salar,Tibetans,Bouyei,1198,342889,,342326,167,17,9,50,0,0,92,0,0,0,34,0,0,0,0,0,65,74,9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0271,Shanxi,1408,Yongji City,Han Chinese,0.9978,Han Chinese,Hui,Mongols,Manchu,Yi,Uyghurs,Hmong,Bouyei,Wa,Tibetans,1163,394935,,394049,184,24,23,113,0,0,173,0,0,0,69,7,0,0,0,1,30,100,15,28,13,2,0,10,0,0,14,0,26,0,0,0,23,0,0,0,21,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0272,Shanxi,1408,Hejin City,Han Chinese,0.9978,Han Chinese,Hui,Manchu,Mongols,Hmong,Yi,Tujia,Uyghurs,Bouyei,Wa,585,392561,,391713,377,7,6,242,0,0,67,0,0,0,19,0,0,0,0,0,31,30,9,15,6,0,2,22,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0273,Shanxi,1409,Xinfu District,Han Chinese,0.9954,Han Chinese,Hmong,Zhuang,Tujia,Manchu,Manchu,Yi,Bai,Hui,Mongols,1991,577089,,574445,54,10,5,198,0,0,50,0,0,0,7,0,0,0,0,0,686,190,568,45,23,23,83,339,15,4,6,39,0,0,0,37,0,0,0,20,0,7,16,0,0,2,12,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0274,Shanxi,1409,Dingxiang County,Han Chinese,0.9969,Han Chinese,Zhuang,Hmong,Tujia,Yi,Mongols,Manchu,Manchu,Hui,Hui,849,193997,,193387,13,13,2,24,0,0,33,0,0,0,11,0,0,0,0,0,98,65,184,1,12,3,24,92,6,3,5,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0275,Shanxi,1409,Wutai County,Han Chinese,0.9981,Han Chinese,Hmong,Mongols,Yi,Tibetans,Zhuang,Manchu,Tujia,Hui,Yao,2863,233228,,232791,7,28,2,16,0,0,104,0,0,0,1,0,0,0,0,0,185,29,24,4,0,5,2,15,5,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0276,Shanxi,1409,Dai County,Han Chinese,0.9970,Han Chinese,Hmong,Lahu,Yi,Mongols,Manchu,Bouyei,Wa,Tujia,Zhuang,1708,178870,,178326,13,6,1,25,0,0,42,0,0,0,5,3,0,0,0,0,216,48,16,23,6,0,2,18,0,13,0,0,19,1,74,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0277,Shanxi,1409,Fanzhi County,Han Chinese,0.9990,Han Chinese,Hmong,Yi,Gelao,Zhuang,Manchu,Mongols,Hui,Hui,Tujia,2361,250409,,250152,9,4,6,17,0,0,16,0,0,0,1,0,0,0,0,0,58,50,18,9,0,0,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0278,Shanxi,1409,Ningwu County,Han Chinese,0.9995,Han Chinese,Hmong,Mongols,Tujia,Uyghurs,Hui,Hui,Hui,Manchu,Manchu,1948,136470,,136406,3,1,1,2,0,0,8,0,0,0,4,0,0,0,0,0,28,2,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0279,Shanxi,1409,Jingle County,Han Chinese,0.9994,Han Chinese,Hmong,Yi,Mongols,Bouyei,Hui,Hui,Bai,Bai,Manchu,2084,119277,,119211,3,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,24,20,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0280,Shanxi,1409,Shenchi County,Han Chinese,0.9999,Han Chinese,Yi,Hui,Manchu,.,.,.,.,.,.,1468,75757,,75749,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0281,Shanxi,1409,Wuzhai County,Han Chinese,0.9994,Han Chinese,Hui,Hmong,Yi,Yi,Li,Tibetans,Tibetans,Tibetans,Tibetans,1384,100220,,100162,15,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,13,6,0,2,1,0,0,2,6,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0282,Shanxi,1409,Kelan County,Han Chinese,0.9996,Han Chinese,Yi,Lahu,Hui,Uyghurs,Hmong,Hmong,Mongols,.,.,1991,69324,,69293,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,12,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0283,Shanxi,1409,Hequ County,Han Chinese,0.9995,Han Chinese,Hani,Hmong,Dai,Bai,Mongols,Hui,Hui,Manchu,Manchu,1314,123505,,123441,4,4,0,2,0,0,5,0,0,0,1,0,0,0,0,0,11,2,2,0,0,0,6,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0284,Shanxi,1409,Baode County,Han Chinese,0.9996,Han Chinese,Yi,Mongols,Lahu,Hmong,Manchu,Manchu,Zhuang,Hui,Hui,979,144218,,144163,1,1,0,4,0,0,14,0,0,0,0,0,0,0,0,0,5,16,2,1,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0285,Shanxi,1409,Pianguan County,Han Chinese,0.9981,Han Chinese,Hui,Mongols,Manchu,Dongxiang,Tibetans,Tu,Hmong,Hmong,Uyghurs,1684,73382,,73244,29,8,1,24,0,0,26,0,0,0,5,0,0,0,0,0,6,4,6,1,1,2,0,1,0,0,0,0,0,0,0,0,16,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0286,Shanxi,1409,Yuanping City,Han Chinese,0.9971,Han Chinese,Hmong,Zhuang,Others,Yi,Dong,Dong,Manchu,Mongols,Bouyei,2550,413922,,412717,28,10,3,57,0,0,53,0,0,0,16,0,17,0,0,0,279,83,232,51,60,14,32,60,0,3,0,0,0,0,0,12,0,1,7,5,3,2,14,0,26,0,19,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0287,Shanxi,1410,Yaodou District,Han Chinese,0.9978,Han Chinese,Hui,Manchu,Mongols,Tujia,Hmong,Zhuang,Yi,Uyghurs,Hani,1308,959198,,957078,1129,17,20,355,0,0,147,0,0,0,40,0,0,0,0,0,71,46,53,10,11,4,17,105,25,0,0,0,4,13,9,0,0,0,0,21,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0288,Shanxi,1410,Quwo County,Han Chinese,0.9968,Han Chinese,Hui,Manchu,Mongols,Hmong,Yi,Koreans,Dai,Uyghurs,Zhuang,436,216595,,215892,450,7,17,70,0,0,50,0,0,0,11,0,0,0,0,0,26,24,9,6,3,0,0,4,0,15,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0289,Shanxi,1410,Yicheng County,Han Chinese,0.9945,Han Chinese,Hui,Kachin,Manchu,Mongols,Tujia,Li,Hmong,Yi,De'ang,1159,264181,,262721,1082,6,4,70,0,0,47,0,0,0,6,0,0,0,0,0,19,12,5,7,7,0,2,23,0,0,22,0,0,0,0,0,0,0,137,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0290,Shanxi,1410,Xiangfen County,Han Chinese,0.9996,Han Chinese,Hui,Mongols,Hmong,Yi,Manchu,Lisu,Uyghurs,Koreans,Koreans,1037,425553,,425394,55,1,4,7,0,0,34,0,0,0,5,0,0,0,0,0,20,11,2,4,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0291,Shanxi,1410,Hongdong County,Han Chinese,0.9999,Han Chinese,Mongols,Dai,Yi,Hui,Tujia,Manchu,Hmong,Dong,Koreans,1488,637812,,637727,10,1,2,6,0,0,18,0,0,0,0,0,0,0,0,0,4,13,2,2,3,0,0,9,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0292,Shanxi,1410,Gu County,Han Chinese,0.9998,Han Chinese,Hui,.,.,.,.,.,.,.,.,1201,79816,,79801,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0293,Shanxi,1410,Anze County,Han Chinese,0.9989,Han Chinese,Hani,Hmong,Hui,Mongols,Gelao,Yi,Uyghurs,Uyghurs,Uyghurs,1955,75574,,75493,12,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,17,4,1,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0294,Shanxi,1410,Fushan County,Han Chinese,0.9979,Han Chinese,She,Tujia,Mongols,Hui,Hmong,Yi,Bai,Uyghurs,Manchu,939,98833,,98628,21,1,2,3,0,0,38,0,0,0,4,0,0,0,0,0,12,8,1,1,1,0,5,44,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0295,Shanxi,1410,Ji County,Han Chinese,0.9979,Han Chinese,Hui,Mongols,Hmong,Hmong,Uyghurs,Tibetans,Tibetans,.,.,1775,87374,,87193,149,1,0,1,0,0,20,0,0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0296,Shanxi,1410,Xiangning County,Han Chinese,0.9995,Han Chinese,Hmong,Tu,Mongols,Tujia,Yi,Hui,Manchu,Manchu,Koreans,2022,206892,,206789,3,0,1,2,0,0,9,0,0,0,1,0,0,0,0,0,42,4,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0297,Shanxi,1410,Daning County,Han Chinese,1.0000,Han Chinese,Hui,.,.,.,.,.,.,.,.,966,52166,,52164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0298,Shanxi,1410,Xi County,Han Chinese,0.9998,Han Chinese,Manchu,Manchu,Hui,Hui,.,.,.,.,.,1391,91394,,91378,1,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0299,Shanxi,1410,Yonghe County,Han Chinese,0.9995,Han Chinese,Manchu,Hani,Hmong,Tibetans,.,.,.,.,.,1215,49946,,49920,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0300,Shanxi,1410,Pu County,Han Chinese,0.9999,Han Chinese,Mongols,Hui,Hui,Hui,.,.,.,.,.,1503,95679,,95674,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0301,Shanxi,1410,Fenxi County,Han Chinese,0.9999,Han Chinese,Tujia,Manchu,Uyghurs,Hui,.,.,.,.,.,866,104627,,104612,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0302,Shanxi,1410,Houma City,Han Chinese,0.9951,Han Chinese,Hui,Manchu,Mongols,Tujia,Hmong,Yi,Koreans,Koreans,Uyghurs,222,257854,,256595,594,7,21,179,0,0,134,0,0,0,20,0,0,0,0,0,81,25,21,13,0,0,0,117,15,0,18,0,0,0,0,0,0,0,0,1,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH0303,Shanxi,1410,Huozhou City,Han Chinese,0.9995,Han Chinese,Hui,Manchu,Mongols,Yi,Tujia,Uyghurs,Blang,Tibetans,Tibetans,779,272987,,272860,33,3,0,29,0,0,25,0,0,0,5,0,0,0,0,0,0,12,2,2,1,2,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
